Date,KO,PEP
2025-06-10,69.86070251464844,126.80931091308594
2025-06-11,69.5903549194336,124.95280456542969
2025-06-12,69.7544937133789,127.26141357421875
2025-06-13,69.06404876708984,125.86664581298828
2025-06-16,68.57781219482422,126.4052963256836
2025-06-17,67.7026138305664,124.36603546142578
2025-06-18,67.30389404296875,124.15442657470703
2025-06-20,66.944091796875,124.15442657470703
2025-06-23,67.81930541992188,124.17365264892578
2025-06-24,68.27635955810547,126.05902862548828
2025-06-25,67.71233367919922,123.14441680908203
2025-06-26,67.5567398071289,123.3367919921875
2025-06-27,68.39305877685547,126.04938507080078
2025-06-30,68.80148315429688,127.01130676269531
2025-07-01,69.69615173339844,130.10867309570312
2025-07-02,68.95709228515625,131.28221130371094
2025-07-03,69.38496398925781,130.22412109375
2025-07-07,69.05432891845703,129.3295135498047
2025-07-08,68.30553436279297,129.8970489501953
2025-07-09,67.56646728515625,129.35838317871094
2025-07-10,67.84848022460938,130.89744567871094
2025-07-11,67.94572448730469,130.10867309570312
2025-07-14,67.5567398071289,130.40687561035156
2025-07-15,67.44976806640625,128.71389770507812
2025-07-16,67.36224365234375,130.19525146484375
2025-07-17,68.64588928222656,139.90097045898438
2025-07-18,67.92626953125,137.78475952148438
2025-07-21,68.14022064208984,136.30340576171875
2025-07-22,67.74151611328125,140.47811889648438
2025-07-23,67.25527954101562,140.1125946044922
2025-07-24,67.19692993164062,139.00637817382812
2025-07-25,67.26500701904297,137.98675537109375
2025-07-28,66.2147445678711,136.17837524414062
2025-07-29,67.46920776367188,138.41000366210938
2025-07-30,66.85657501220703,137.4192352294922
2025-07-31,66.02024841308594,132.66737365722656
2025-08-01,66.96353912353516,133.9755859375
2025-08-04,67.060791015625,134.24490356445312
2025-08-05,67.1483154296875,134.1391143798828
2025-08-06,67.59564208984375,135.43768310546875
2025-08-07,68.49030303955078,138.43885803222656
2025-08-08,68.40277099609375,139.67974853515625
2025-08-11,68.80148315429688,139.35267639160156
2025-08-12,68.76258850097656,141.27651977539062
2025-08-13,68.51947784423828,143.6620635986328
2025-08-14,67.6345443725586,142.95985412597656
2025-08-15,67.99433898925781,144.6720733642578
2025-08-18,67.22610473632812,143.85446166992188
2025-08-19,68.19856262207031,146.36505126953125
2025-08-20,68.75286102294922,144.989501953125
2025-08-21,68.7139663696289,143.30615234375
2025-08-22,68.19856262207031,143.94102478027344
2025-08-25,67.0316162109375,142.55584716796875
2025-08-26,66.83712768554688,141.4015655517578
2025-08-27,66.93437194824219,142.01718139648438
2025-08-28,66.4773178100586,141.38230895996094
2025-08-29,67.08995819091797,142.9887237548828
2025-09-02,67.15802764892578,144.556640625
2025-09-03,67.08995819091797,142.97911071777344
2025-09-04,66.3703384399414,141.29574584960938
2025-09-05,66.08832550048828,142.19229125976562
2025-09-08,65.57292938232422,137.64649963378906
2025-09-09,65.99108123779297,138.9966278076172
2025-09-10,65.95217895507812,138.5692596435547
2025-09-11,65.75769805908203,140.09422302246094
2025-09-12,65.16448974609375,139.41429138183594
2025-09-15,64.88031768798828,136.607177734375
2025-09-16,64.90971374511719,136.01466369628906
2025-09-17,65.69364929199219,137.18023681640625
2025-09-18,65.12529754638672,136.694580078125
2025-09-19,65.09589385986328,137.69505310058594
2025-09-22,64.88031768798828,136.98599243164062
2025-09-23,65.37026977539062,137.83102416992188
2025-09-24,65.11549377441406,138.0933074951172
2025-09-25,64.65493774414062,135.90780639648438
2025-09-26,64.35115814208984,136.41290283203125
2025-09-29,64.71372985839844,136.15065002441406
2025-09-30,64.98810577392578,136.41290283203125
2025-10-01,65.4388656616211,139.0354766845703
2025-10-02,64.77252197265625,138.22927856445312
2025-10-03,65.31147766113281,137.90875244140625
2025-10-06,64.77252197265625,135.69410705566406
2025-10-07,65.44866180419922,136.7528533935547
2025-10-08,64.79212188720703,134.85877990722656
2025-10-09,65.03710174560547,140.5604705810547
2025-10-10,65.69364929199219,145.7764892578125
2025-10-13,65.4584732055664,144.62060546875
2025-10-14,66.15421295166016,147.19459533691406
2025-10-15,65.73284149169922,146.8255157470703
2025-10-16,66.23258972167969,148.29220581054688
2025-10-17,67.0655288696289,149.30239868164062
2025-10-20,67.0655288696289,149.23440551757812
2025-10-21,69.7896957397461,148.78756713867188
2025-10-22,69.38793182373047,148.64187622070312
2025-10-23,68.53541564941406,147.16546630859375
2025-10-24,68.31002807617188,147.20433044433594
2025-10-27,68.65299987792969,148.2533721923828
2025-10-28,68.75099182128906,145.8153076171875
2025-10-29,66.97733306884766,141.96888732910156
2025-10-30,67.59468841552734,143.31903076171875
2025-10-31,67.51628875732422,141.90087890625
2025-11-03,66.60496520996094,139.48228454589844
2025-11-04,67.28111267089844,138.8023681640625
2025-11-05,67.13412475585938,138.7635040283203
2025-11-06,67.6730728149414,137.52020263671875
2025-11-07,69.13316345214844,138.85093688964844
2025-11-10,69.10375213623047,138.5303955078125
2025-11-11,70.17186737060547,140.91986083984375
2025-11-12,70.0738754272461,140.2496337890625
2025-11-13,69.64270782470703,140.861572265625
2025-11-14,69.73091125488281,141.66778564453125
2025-11-17,69.26054382324219,143.59100341796875
2025-11-18,69.7896957397461,144.50404357910156
2025-11-19,69.6819076538086,142.89163208007812
2025-11-20,69.77989959716797,141.91061401367188
2025-11-21,71.48495483398438,142.13400268554688
2025-11-24,71.1321792602539,141.32781982421875
2025-11-25,71.15179443359375,141.92031860351562
2025-11-26,71.4163589477539,143.7366943359375
2025-11-28,71.65154266357422,144.4748992919922
2025-12-01,71.00025177001953,145.2228240966797
2025-12-02,69.73715209960938,144.3486328125
2025-12-03,69.87529754638672,143.8144073486328
2025-12-04,69.52005004882812,142.6973876953125
2025-12-05,69.07598876953125,142.2393341064453
2025-12-08,69.32269287109375,142.837646484375
2025-12-09,69.164794921875,141.86660766601562
2025-12-10,69.2832260131836,146.82960510253906
2025-12-11,68.19773864746094,146.1822509765625
2025-12-12,69.58912658691406,147.76138305664062
2025-12-15,70.03319549560547,148.32046508789062
2025-12-16,69.44110870361328,147.48675537109375
2025-12-17,69.73715209960938,147.2023162841797
2025-12-18,69.43123626708984,146.50592041015625
2025-12-19,69.13520050048828,145.3191375732422
2025-12-22,69.2832260131836,144.23040771484375
2025-12-23,68.94770812988281,140.92503356933594
2025-12-24,69.1845474243164,140.98388671875
2025-12-26,68.94770812988281,141.02310180664062
2025-12-29,69.23388671875,141.4742889404297
2025-12-30,69.14506530761719,141.3958282470703
